uprn,versiondate,versionavailablefromdate,versionavailabletodate,changetype,theme,description,organisationname,poboxnumber,subname,name,number,streetname,locality,townname,islandname,postcode,fulladdress,country,alternatelanguagesubname,alternatelanguagename,alternatelanguagenumber,alternatelanguagestreetname,alternatelanguagelocality,alternatelanguagetownname,alternatelanguageislandname,alternatelanguage,alternatelanguagefulladdress,floorlevel,lowestfloorlevel,highestfloorlevel,classificationcode,classificationdescription,primaryclassificationdescription,secondaryclassificationdescription,tertiaryclassificationdescription,quaternaryclassificationdescription,buildstatus,buildstatusdate,addressstatus,postcodesource,parentuprn,rootuprn,hierarchylevel,usrn,usrnmatchindicator,localcustodiancode,localcustodiandescription,lowertierlocalauthoritygsscode,easting,northing,latitude,longitude,positionalaccuracy,effectivestartdate,effectiveenddate
100040035520,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,38,KERNICK ROAD,NULL,PENRYN,NULL,TR10 8NT,"38, KERNICK ROAD, PENRYN, TR10 8NT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD02,Detached,Residential,Dwelling,Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040035520,1,6101071,Manually Matched,840,CORNWALL,E06000052,177682.00,34250.00,50.1664857,-5.1144340,Central Internal Position,2001-04-04,NULL
100040035522,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,42,KERNICK ROAD,NULL,PENRYN,NULL,TR10 8NT,"42, KERNICK ROAD, PENRYN, TR10 8NT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD02,Detached,Residential,Dwelling,Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040035522,1,6101071,Manually Matched,840,CORNWALL,E06000052,177473.00,34123.00,50.1652667,-5.1172817,Central Internal Position,2001-04-04,NULL
10093249207,2026-04-30,2026-05-01T00:00:00.000Z,NULL,Moved From A Different Feature Type,Address,Built Address,NULL,NULL,NULL,THE SUMMERHOUSE,NULL,ROSKROW,NULL,PENRYN,NULL,TR10 9AP,"THE SUMMERHOUSE, ROSKROW, PENRYN, TR10 9AP",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD02,Detached,Residential,Dwelling,Detached,NULL,Built Complete,2026-04-27,Approved,A record which is linked to a Royal Mail address,NULL,10093249207,1,18600491,Manually Matched,840,CORNWALL,E06000052,176556.08,35823.08,50.1801890,-5.1310990,Central Internal Position,2015-10-06,NULL
100040035409,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,23B,HIGHER MARKET STREET,NULL,PENRYN,NULL,TR10 8EF,"23B, HIGHER MARKET STREET, PENRYN, TR10 8EF",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD02,Detached,Residential,Dwelling,Detached,NULL,Built Complete,2010-11-02,Approved,A record which is linked to a Royal Mail address,NULL,100040035409,1,6101156,Manually Matched,840,CORNWALL,E06000052,178511.00,34347.00,50.1676673,-5.1029002,Central Internal Position,2001-04-04,NULL
100040151310,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,PENDOWER,NULL,HIGHGATE HILL,NULL,INDIAN QUEENS,NULL,TR9 6LY,"PENDOWER, HIGHGATE HILL, INDIAN QUEENS, TR9 6LY",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD02,Detached,Residential,Dwelling,Detached,NULL,Built Complete,2007-09-17,Approved,A record which is linked to a Royal Mail address,NULL,100040151310,1,31401326,Manually Matched,840,CORNWALL,E06000052,191985.00,59003.00,50.3940057,-4.9280545,Central Internal Position,2001-04-04,NULL
100060864582,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,50,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"50, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864582,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555324.07,174057.63,51.4442148,0.2336590,Central Internal Position,2001-09-13,NULL
100060864583,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,51,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"51, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864583,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555347.69,174061.66,51.4442445,0.2340003,Central Internal Position,2001-09-13,NULL
100060864584,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,52,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"52, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864584,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555325.44,174054.45,51.4441859,0.2336773,Central Internal Position,2001-09-13,NULL
100060864585,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,53,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"53, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864585,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555349.49,174058.05,51.4442116,0.2340246,Central Internal Position,2001-09-13,NULL
100060864534,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,2,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"2, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864534,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555285.50,174138.77,51.4449544,0.2331399,General Internal Position,2001-05-03,NULL
100060864565,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,33,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"33, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864565,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555333.72,174092.65,51.4445268,0.2338130,Central Internal Position,2001-09-13,NULL
100060864567,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,35,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"35, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864567,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555334.81,174089.47,51.4444979,0.2338273,Central Internal Position,2001-09-13,NULL
100060864568,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,36,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"36, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864568,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555313.07,174080.74,51.4444255,0.2335109,Central Internal Position,2001-09-13,NULL
100060864569,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,37,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"37, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864569,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555336.44,174085.92,51.4444656,0.2338492,Central Internal Position,2001-09-13,NULL
100060864570,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,38,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"38, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864570,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555314.61,174077.64,51.4443972,0.2335317,General Internal Position,2001-09-13,NULL
100060864571,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,39,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"39, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864571,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555337.72,174082.46,51.4444342,0.2338661,Central Internal Position,2001-09-13,NULL
100060864572,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,40,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"40, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864572,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555316.07,174074.28,51.4443666,0.2335512,Central Internal Position,2001-09-13,NULL
100060864573,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,41,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"41, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864573,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555339.72,174079.28,51.4444050,0.2338935,Central Internal Position,2001-09-13,NULL
100060864586,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,54,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"54, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864586,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555326.89,174050.99,51.4441544,0.2336966,Central Internal Position,2001-09-13,NULL
100060864587,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,55,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"55, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864587,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555350.74,174054.77,51.4441818,0.2340412,Central Internal Position,2001-09-13,NULL
100060864588,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,56,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"56, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864588,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555327.89,174047.44,51.4441222,0.2337094,General Internal Position,2001-09-13,NULL
100060864589,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,57,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"57, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864589,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555352.26,174051.38,51.4441509,0.2340615,Central Internal Position,2001-09-13,NULL
100060864590,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,58,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"58, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864590,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555330.00,174042.00,51.4440727,0.2337374,Central Internal Position,2001-05-03,NULL
100060864591,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,59,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"59, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864591,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555353.62,174048.16,51.4441216,0.2340797,General Internal Position,2001-09-13,NULL
100060864592,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,60,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"60, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864592,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555333.00,174037.00,51.4440270,0.2337783,General Internal Position,2001-09-13,NULL
100060864593,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,61,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"61, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864593,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555355.09,174045.00,51.4440928,0.2340994,Central Internal Position,2001-09-13,NULL
100060864606,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,74,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"74, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864606,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555350.00,173995.00,51.4436450,0.2340043,General Internal Position,2001-09-13,NULL
100060864574,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,42,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"42, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864574,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555317.61,174071.09,51.4443375,0.2335720,Central Internal Position,2001-09-13,NULL
100060864575,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,43,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"43, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864575,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555341.53,174075.22,51.4443681,0.2339177,General Internal Position,2001-09-13,NULL
100060864576,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,44,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"44, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864576,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555319.34,174067.91,51.4443085,0.2335954,General Internal Position,2001-09-13,NULL
100060864577,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,45,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"45, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864577,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555343.00,174071.66,51.4443357,0.2339373,Central Internal Position,2001-09-13,NULL
100060864578,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,46,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"46, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864578,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555320.80,174064.54,51.4442778,0.2336150,Central Internal Position,2001-09-13,NULL
100060864579,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,47,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"47, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864579,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555344.52,174068.11,51.4443034,0.2339576,Central Internal Position,2001-09-13,NULL
100060864580,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,48,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"48, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864580,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555322.44,174061.09,51.4442463,0.2336370,Central Internal Position,2001-09-13,NULL
100060864581,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,49,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"49, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864581,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555346.27,174065.05,51.4442754,0.2339814,Central Internal Position,2001-09-13,NULL
100060864608,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,76,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"76, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864608,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555354.00,173991.00,51.4436079,0.2340601,Central Internal Position,2001-05-03,NULL
100060864610,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,78,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"78, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864610,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555358.00,173986.00,51.4435619,0.2341154,Central Internal Position,2001-09-13,NULL
100060864612,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,80,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"80, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864612,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555361.00,173982.00,51.4435251,0.2341568,General Internal Position,2001-09-13,NULL
100060864614,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,82,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"82, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864614,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555365.00,173977.00,51.4434791,0.2342121,Central Internal Position,2001-09-13,NULL
100060864615,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,83,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"83, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864615,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555373.00,174006.00,51.4437375,0.2343398,General Internal Position,2001-05-03,NULL
